order_id,order_item_id,product_id,seller_id,price,freight_value
order_002738,3,prod_00037,seller_090,33.78,20.83
order_002738,4,prod_00259,seller_088,240.69,10.71
order_002739,1,prod_00008,seller_026,280.41,45.61
order_002739,2,prod_00338,seller_020,465.95,40.32
order_002740,1,prod_00325,seller_001,178.3,29.29
order_002740,2,prod_00401,seller_079,14.91,14.35
order_002740,3,prod_00026,seller_035,44.35,23.83
order_002740,4,prod_00179,seller_045,63.62,12.15
order_002741,1,prod_00382,seller_073,357.97,43.14
order_002741,2,prod_00376,seller_038,385.95,47.31
order_002742,1,prod_00096,seller_010,338.51,40.03
order_002742,2,prod_00483,seller_021,467.2,22.9
order_002742,3,prod_00313,seller_022,82.0,16.01
order_002742,4,prod_00335,seller_098,101.4,47.71
order_002743,1,prod_00298,seller_014,72.43,39.4
order_002743,2,prod_00336,seller_098,370.2,17.63
order_002743,3,prod_00354,seller_055,159.14,21.29
order_002743,4,prod_00310,seller_084,469.83,44.27
order_002744,1,prod_00165,seller_055,414.42,47.72
order_002745,1,prod_00176,seller_008,377.88,35.73
order_002745,2,prod_00030,seller_083,493.75,13.61
order_002745,3,prod_00499,seller_021,289.35,18.78
order_002746,1,prod_00016,seller_094,365.7,10.08
order_002746,2,prod_00248,seller_020,172.8,19.21
order_002746,3,prod_00383,seller_089,343.89,37.61
order_002747,1,prod_00305,seller_037,359.31,32.55
order_002748,1,prod_00040,seller_028,264.29,15.61
order_002748,2,prod_00172,seller_088,283.81,25.33
order_002749,1,prod_00078,seller_076,473.08,12.81
order_002749,2,prod_00013,seller_050,431.71,22.71
order_002750,1,prod_00317,seller_008,276.39,5.75
order_002750,2,prod_00219,seller_070,111.7,13.73
order_002750,3,prod_00183,seller_058,499.27,5.0
order_002750,4,prod_00088,seller_057,109.82,10.87
order_002751,1,prod_00305,seller_001,276.87,20.91
order_002751,2,prod_00291,seller_068,95.62,19.34
order_002751,3,prod_00414,seller_089,126.3,17.55
order_002751,4,prod_00472,seller_023,187.74,26.45
order_002752,1,prod_00416,seller_054,149.01,39.79
order_002752,2,prod_00336,seller_058,85.64,10.56
order_002752,3,prod_00001,seller_079,265.07,44.97
order_002753,1,prod_00182,seller_010,92.34,7.48
order_002753,2,prod_00081,seller_018,288.93,29.83
order_002754,1,prod_00483,seller_031,35.3,27.03
order_002754,2,prod_00243,seller_052,60.42,17.39
order_002754,3,prod_00036,seller_076,352.55,22.7
order_002754,4,prod_00203,seller_041,495.83,49.18
order_002755,1,prod_00103,seller_076,348.44,39.78
order_002755,2,prod_00446,seller_087,363.89,22.92
order_002755,3,prod_00393,seller_039,300.62,40.73
order_002755,4,prod_00269,seller_070,81.04,28.58
order_002756,1,prod_00323,seller_030,26.51,19.14
order_002756,2,prod_00162,seller_042,160.69,21.56
order_002757,1,prod_00378,seller_031,319.71,23.18
order_002757,2,prod_00204,seller_028,422.17,45.99
order_002758,1,prod_00467,seller_022,147.24,5.67
order_002759,1,prod_00293,seller_064,385.27,31.69
order_002760,1,prod_00488,seller_007,277.69,30.04
order_002761,1,prod_00063,seller_011,463.08,43.26
order_002761,2,prod_00169,seller_007,195.26,37.51
order_002761,3,prod_00130,seller_068,199.87,48.18
order_002761,4,prod_00252,seller_026,11.39,40.71
order_002762,1,prod_00456,seller_024,311.46,22.73
order_002762,2,prod_00379,seller_025,414.39,15.08
order_002762,3,prod_00042,seller_072,481.18,43.54
order_002762,4,prod_00199,seller_094,287.38,15.56
order_002762,5,prod_00169,seller_039,171.58,40.06
order_002763,1,prod_00127,seller_060,288.0,19.91
order_002764,1,prod_00125,seller_060,74.02,12.05
order_002765,1,prod_00374,seller_005,126.2,31.0
order_002765,2,prod_00317,seller_099,375.86,10.75
order_002765,3,prod_00246,seller_048,145.53,40.71
order_002766,1,prod_00203,seller_020,206.68,14.88
order_002766,2,prod_00269,seller_014,307.97,11.82
order_002767,1,prod_00140,seller_074,473.35,27.57
order_002768,1,prod_00476,seller_090,122.36,22.59
order_002768,2,prod_00495,seller_079,41.54,36.37
order_002768,3,prod_00320,seller_046,173.34,46.8
order_002768,4,prod_00383,seller_084,261.92,37.66
order_002769,1,prod_00206,seller_083,234.6,46.85
order_002769,2,prod_00133,seller_073,33.32,24.92
order_002769,3,prod_00131,seller_048,449.16,12.79
order_002770,1,prod_00311,seller_048,474.73,20.63
order_002770,2,prod_00235,seller_079,324.67,32.02
order_002770,3,prod_00341,seller_097,223.04,49.13
order_002770,4,prod_00442,seller_052,80.05,29.83
order_002771,1,prod_00109,seller_010,155.33,34.58
order_002771,2,prod_00364,seller_005,170.67,42.22
order_002771,3,prod_00173,seller_049,232.12,10.14
order_002771,4,prod_00151,seller_077,163.85,37.8
order_002772,1,prod_00470,seller_082,412.5,37.72
order_002772,2,prod_00465,seller_021,86.24,49.52
order_002772,3,prod_00173,seller_067,320.27,12.41
order_002772,4,prod_00451,seller_051,316.39,40.76
order_002773,1,prod_00348,seller_014,321.94,22.32
order_002773,2,prod_00420,seller_032,238.53,46.21
order_002773,3,prod_00393,seller_098,55.58,25.55
order_002774,1,prod_00328,seller_050,406.26,8.48
order_002774,2,prod_00273,seller_099,266.23,9.18
order_002774,3,prod_00402,seller_004,309.28,48.06
order_002775,1,prod_00326,seller_045,314.38,38.12
order_002775,2,prod_00011,seller_043,382.35,7.02
order_002775,3,prod_00301,seller_058,235.15,14.68
order_002776,1,prod_00033,seller_068,213.78,6.36
order_002776,2,prod_00338,seller_038,200.92,9.53
order_002777,1,prod_00356,seller_032,361.69,21.25
order_002777,2,prod_00020,seller_066,110.03,10.84
order_002777,3,prod_00391,seller_057,226.31,48.65
order_002778,1,prod_00190,seller_059,318.49,45.45
order_002778,2,prod_00102,seller_013,179.27,49.61
order_002778,3,prod_00318,seller_049,336.31,24.43
order_002779,1,prod_00130,seller_026,484.12,31.92
order_002779,2,prod_00382,seller_015,18.03,45.45
order_002779,3,prod_00215,seller_062,30.63,37.07
order_002779,4,prod_00348,seller_031,328.01,6.46
order_002779,5,prod_00102,seller_097,52.64,11.88
order_002780,1,prod_00043,seller_080,323.08,21.0
order_002781,1,prod_00188,seller_094,289.7,23.33
order_002781,2,prod_00483,seller_026,158.65,49.39
order_002781,3,prod_00166,seller_069,28.17,42.18
order_002781,4,prod_00273,seller_077,318.18,32.89
order_002781,5,prod_00079,seller_014,50.31,8.11
order_002782,1,prod_00299,seller_098,261.7,23.39
order_002782,2,prod_00451,seller_058,474.18,23.87
order_002782,3,prod_00477,seller_012,92.25,21.19
order_002782,4,prod_00063,seller_015,350.69,45.44
order_002783,1,prod_00415,seller_043,455.04,49.45
order_002784,1,prod_00016,seller_083,25.78,31.15
order_002784,2,prod_00002,seller_042,49.16,23.54
order_002785,1,prod_00008,seller_039,34.61,36.37
order_002785,2,prod_00475,seller_072,305.91,27.48
order_002785,3,prod_00086,seller_014,230.55,49.38
order_002785,4,prod_00299,seller_059,101.79,17.62
order_002785,5,prod_00485,seller_047,79.87,27.98
order_002786,1,prod_00462,seller_030,190.92,38.2
order_002786,2,prod_00021,seller_097,446.31,11.1
order_002786,3,prod_00468,seller_028,73.95,22.92
order_002786,4,prod_00128,seller_068,365.27,11.37
order_002787,1,prod_00495,seller_047,117.18,15.16
order_002787,2,prod_00157,seller_070,381.04,18.58
order_002787,3,prod_00422,seller_062,356.22,40.69
order_002787,4,prod_00095,seller_016,394.99,48.61
order_002788,1,prod_00280,seller_001,232.58,41.51
order_002788,2,prod_00482,seller_049,163.97,27.77
order_002788,3,prod_00413,seller_055,125.94,33.62
order_002788,4,prod_00427,seller_085,92.34,43.26
order_002789,1,prod_00226,seller_088,441.89,10.52
order_002789,2,prod_00468,seller_088,202.93,46.55
order_002789,3,prod_00145,seller_090,342.51,16.59
order_002790,1,prod_00433,seller_008,477.31,34.59
order_002791,1,prod_00438,seller_017,29.83,44.12
order_002791,2,prod_00386,seller_049,331.84,9.79
order_002791,3,prod_00115,seller_093,12.64,12.05
order_002792,1,prod_00116,seller_066,11.09,17.92
order_002793,1,prod_00007,seller_098,320.36,13.18
order_002793,2,prod_00339,seller_094,249.44,32.54
order_002793,3,prod_00115,seller_046,428.73,36.34
order_002793,4,prod_00356,seller_069,33.58,16.29
order_002794,1,prod_00157,seller_053,355.43,35.9
order_002794,2,prod_00431,seller_013,68.3,30.37
order_002794,3,prod_00332,seller_058,438.06,31.52
order_002794,4,prod_00326,seller_031,27.34,38.57
order_002794,5,prod_00365,seller_073,82.51,16.9
order_002795,1,prod_00233,seller_055,498.1,36.44
order_002796,1,prod_00189,seller_016,435.1,14.46
order_002796,2,prod_00358,seller_021,135.28,14.89
order_002796,3,prod_00417,seller_010,54.64,44.34
order_002796,4,prod_00136,seller_011,241.96,37.86
order_002797,1,prod_00432,seller_029,480.13,33.27
order_002797,2,prod_00459,seller_010,147.57,12.01
order_002797,3,prod_00394,seller_050,87.99,21.25
order_002798,1,prod_00260,seller_081,78.22,11.49
order_002799,1,prod_00432,seller_021,284.6,34.3
order_002799,2,prod_00473,seller_003,446.97,23.18
order_002799,3,prod_00297,seller_011,483.42,21.94
order_002799,4,prod_00413,seller_040,349.44,5.02
order_002799,5,prod_00050,seller_081,109.33,36.59
order_002800,1,prod_00299,seller_069,486.95,17.77
order_002800,2,prod_00142,seller_065,162.71,25.27
order_002801,1,prod_00094,seller_016,60.23,10.17
order_002801,2,prod_00062,seller_017,458.68,15.01
order_002801,3,prod_00291,seller_052,158.34,20.19
order_002802,1,prod_00339,seller_056,226.82,45.63
order_002803,1,prod_00238,seller_053,134.1,29.52
order_002803,2,prod_00206,seller_089,126.71,6.0
order_002804,1,prod_00085,seller_089,277.9,8.6
order_002804,2,prod_00026,seller_070,397.55,34.94
order_002804,3,prod_00204,seller_021,460.76,43.62
order_002804,4,prod_00095,seller_080,213.52,48.68
order_002804,5,prod_00251,seller_063,132.84,29.2
order_002805,1,prod_00210,seller_042,326.9,44.66
order_002805,2,prod_00152,seller_078,358.72,39.58
order_002805,3,prod_00360,seller_032,161.1,48.68
order_002805,4,prod_00226,seller_048,285.89,26.62
order_002805,5,prod_00452,seller_072,173.59,25.73
order_002806,1,prod_00402,seller_029,311.86,35.77
order_002806,2,prod_00007,seller_093,166.76,8.74
order_002806,3,prod_00176,seller_082,139.11,13.68
order_002806,4,prod_00342,seller_050,391.15,28.64
order_002807,1,prod_00211,seller_066,148.08,24.03
order_002807,2,prod_00034,seller_078,444.95,7.9
order_002807,3,prod_00218,seller_044,320.65,28.05
order_002807,4,prod_00210,seller_066,206.86,48.26
order_002807,5,prod_00118,seller_060,466.84,39.3
order_002808,1,prod_00187,seller_059,298.05,8.42
order_002809,1,prod_00383,seller_083,294.56,39.81
order_002809,2,prod_00222,seller_075,251.14,23.37
order_002809,3,prod_00306,seller_063,302.66,42.99
order_002809,4,prod_00076,seller_039,61.78,11.52
order_002810,1,prod_00328,seller_070,302.04,39.33
order_002810,2,prod_00080,seller_021,489.12,8.98
order_002810,3,prod_00065,seller_021,174.44,27.12
order_002810,4,prod_00348,seller_011,244.36,23.05
order_002810,5,prod_00184,seller_066,78.61,7.47
order_002811,1,prod_00030,seller_095,283.81,48.51
order_002811,2,prod_00255,seller_067,241.63,6.06
order_002812,1,prod_00460,seller_034,152.4,44.56
order_002812,2,prod_00466,seller_087,403.69,10.53
order_002812,3,prod_00479,seller_047,64.97,20.6
order_002812,4,prod_00261,seller_019,326.23,46.97
order_002813,1,prod_00099,seller_056,488.33,41.11
order_002813,2,prod_00452,seller_041,373.35,14.96
order_002813,3,prod_00124,seller_089,13.18,10.39
order_002813,4,prod_00252,seller_085,195.23,19.96
order_002814,1,prod_00378,seller_090,181.86,45.77
order_002814,2,prod_00151,seller_050,98.89,22.45
order_002814,3,prod_00310,seller_022,421.4,34.08
order_002815,1,prod_00106,seller_054,23.54,36.18
order_002816,1,prod_00361,seller_035,324.2,15.97
order_002816,2,prod_00282,seller_024,445.46,43.79
order_002816,3,prod_00374,seller_003,460.79,47.51
order_002816,4,prod_00493,seller_024,329.66,36.86
order_002816,5,prod_00386,seller_044,454.86,32.54
order_002817,1,prod_00449,seller_021,460.28,12.52
order_002817,2,prod_00496,seller_007,369.54,42.81
order_002817,3,prod_00109,seller_034,34.22,47.51
order_002817,4,prod_00175,seller_024,459.78,28.56
order_002817,5,prod_00033,seller_077,479.43,23.79
order_002818,1,prod_00328,seller_048,34.76,27.07
order_002818,2,prod_00162,seller_002,104.51,19.46
order_002819,1,prod_00199,seller_090,76.62,43.42
order_002819,2,prod_00432,seller_030,310.56,39.99
order_002819,3,prod_00152,seller_099,448.18,39.88
order_002819,4,prod_00068,seller_074,143.77,47.53
order_002820,1,prod_00153,seller_047,397.42,34.0
order_002821,1,prod_00330,seller_016,169.69,28.53
order_002821,2,prod_00015,seller_055,432.82,32.39
order_002821,3,prod_00022,seller_017,131.66,29.48
order_002822,1,prod_00264,seller_082,440.46,37.4
order_002822,2,prod_00005,seller_052,457.54,42.63
order_002822,3,prod_00072,seller_099,193.93,43.2
order_002823,1,prod_00152,seller_063,70.1,30.79
order_002823,2,prod_00429,seller_069,224.62,36.14
order_002823,3,prod_00359,seller_010,408.47,18.67
order_002824,1,prod_00357,seller_077,360.51,43.98
order_002824,2,prod_00111,seller_071,38.67,36.08
order_002825,1,prod_00119,seller_072,271.49,43.14
order_002825,2,prod_00234,seller_034,282.53,37.96
order_002825,3,prod_00121,seller_093,383.48,27.79
order_002825,4,prod_00307,seller_090,100.43,46.15
order_002825,5,prod_00020,seller_083,291.35,6.41
order_002826,1,prod_00392,seller_013,494.74,8.27
order_002827,1,prod_00109,seller_027,35.19,44.47
order_002827,2,prod_00262,seller_024,85.06,23.0
order_002827,3,prod_00255,seller_020,292.2,44.84
order_002828,1,prod_00349,seller_098,355.97,27.67
order_002828,2,prod_00309,seller_050,101.04,11.99
order_002828,3,prod_00042,seller_057,259.3,49.21
order_002828,4,prod_00353,seller_075,24.21,20.9
order_002829,1,prod_00122,seller_013,337.83,49.01
order_002829,2,prod_00393,seller_004,160.81,7.39
order_002829,3,prod_00176,seller_059,310.21,18.29
order_002830,1,prod_00037,seller_018,191.58,9.24
order_002830,2,prod_00456,seller_022,344.9,47.46
order_002830,3,prod_00185,seller_075,163.48,5.94
order_002831,1,prod_00089,seller_037,284.62,26.9
order_002831,2,prod_00080,seller_055,300.85,39.3
order_002832,1,prod_00168,seller_014,250.3,5.88
order_002832,2,prod_00485,seller_067,228.23,18.49
order_002833,1,prod_00444,seller_067,382.87,26.71
order_002833,2,prod_00330,seller_090,178.15,49.4
order_002833,3,prod_00040,seller_050,353.23,5.31
order_002833,4,prod_00070,seller_001,325.84,28.13
order_002834,1,prod_00179,seller_096,403.33,32.18
order_002835,1,prod_00209,seller_090,150.77,35.32
order_002835,2,prod_00084,seller_058,411.36,41.89
order_002835,3,prod_00467,seller_046,223.14,48.98
order_002835,4,prod_00467,seller_036,186.69,22.2
order_002835,5,prod_00321,seller_061,461.12,34.91
order_002836,1,prod_00449,seller_038,457.8,39.07
order_002836,2,prod_00231,seller_089,120.67,24.76
order_002836,3,prod_00463,seller_056,15.39,17.84
order_002837,1,prod_00313,seller_052,203.59,43.97
order_002837,2,prod_00443,seller_031,346.28,8.3
order_002837,3,prod_00102,seller_032,407.46,46.87
order_002837,4,prod_00203,seller_042,472.0,49.26
order_002838,1,prod_00202,seller_049,278.47,20.25
order_002838,2,prod_00417,seller_006,242.53,46.92
order_002838,3,prod_00483,seller_076,381.1,19.5
order_002839,1,prod_00089,seller_097,173.36,16.26
order_002839,2,prod_00272,seller_100,41.46,9.96
order_002839,3,prod_00447,seller_034,382.77,44.27
order_002840,1,prod_00215,seller_057,380.23,47.32
order_002841,1,prod_00292,seller_010,281.62,5.95
order_002841,2,prod_00345,seller_074,249.51,28.32
order_002841,3,prod_00045,seller_003,131.47,21.64
order_002841,4,prod_00231,seller_041,36.44,32.8
order_002842,1,prod_00225,seller_011,115.69,18.76
order_002842,2,prod_00229,seller_048,126.1,20.08
order_002842,3,prod_00244,seller_043,496.89,6.18
order_002843,1,prod_00309,seller_059,19.4,32.84
order_002843,2,prod_00345,seller_011,10.62,46.34
order_002844,1,prod_00233,seller_091,307.49,36.43
order_002844,2,prod_00445,seller_076,90.39,16.27
order_002844,3,prod_00204,seller_010,179.95,25.54
order_002844,4,prod_00161,seller_016,490.27,47.94
order_002845,1,prod_00073,seller_098,77.15,16.35
order_002845,2,prod_00277,seller_076,128.87,21.56
order_002845,3,prod_00110,seller_019,206.84,40.7
order_002845,4,prod_00487,seller_055,176.85,5.24
order_002845,5,prod_00073,seller_088,315.2,23.48
order_002846,1,prod_00012,seller_064,202.29,38.69
order_002846,2,prod_00309,seller_001,363.74,34.84
order_002846,3,prod_00008,seller_050,186.88,37.24
order_002846,4,prod_00281,seller_044,150.08,18.1
order_002846,5,prod_00172,seller_015,269.16,9.83
order_002847,1,prod_00200,seller_037,81.38,25.24
order_002847,2,prod_00361,seller_076,419.94,25.52
order_002847,3,prod_00075,seller_008,42.99,8.87
order_002847,4,prod_00281,seller_011,266.15,14.73
order_002847,5,prod_00431,seller_014,180.95,33.62
order_002848,1,prod_00066,seller_046,425.43,34.78
order_002848,2,prod_00295,seller_027,96.81,34.01
order_002848,3,prod_00046,seller_094,186.9,30.58
order_002848,4,prod_00133,seller_086,305.91,12.99
order_002848,5,prod_00013,seller_090,170.76,25.5
order_002849,1,prod_00259,seller_042,29.05,42.86
order_002849,2,prod_00432,seller_067,386.62,28.71
order_002849,3,prod_00324,seller_061,152.65,16.91
order_002850,1,prod_00202,seller_049,443.56,14.21
order_002850,2,prod_00222,seller_023,132.51,32.53
order_002851,1,prod_00478,seller_092,141.97,13.56
order_002851,2,prod_00245,seller_095,75.8,19.68
order_002851,3,prod_00299,seller_068,469.69,34.2
order_002851,4,prod_00190,seller_090,334.02,10.65
order_002851,5,prod_00016,seller_099,288.43,6.69
order_002852,1,prod_00169,seller_095,168.61,24.26
order_002852,2,prod_00338,seller_044,118.95,35.25
order_002852,3,prod_00064,seller_087,375.05,26.62
order_002852,4,prod_00256,seller_076,297.06,24.95
order_002852,5,prod_00399,seller_058,163.4,11.42
order_002853,1,prod_00272,seller_051,77.69,46.15
order_002853,2,prod_00224,seller_040,397.57,41.97
order_002853,3,prod_00420,seller_047,269.64,9.43
order_002853,4,prod_00379,seller_077,293.91,21.99
order_002854,1,prod_00135,seller_067,499.05,32.46
order_002854,2,prod_00377,seller_091,418.03,7.98
order_002854,3,prod_00442,seller_050,233.81,43.98
order_002855,1,prod_00252,seller_065,342.56,14.92
order_002855,2,prod_00112,seller_018,233.37,28.85
order_002856,1,prod_00332,seller_084,271.92,16.22
order_002856,2,prod_00377,seller_028,47.05,32.46
order_002857,1,prod_00216,seller_018,370.99,32.4
order_002857,2,prod_00369,seller_001,27.11,9.82
order_002857,3,prod_00374,seller_091,315.78,9.87
order_002858,1,prod_00459,seller_005,173.79,10.92
order_002858,2,prod_00202,seller_063,59.07,36.54
order_002858,3,prod_00009,seller_022,361.95,41.17
order_002858,4,prod_00164,seller_034,325.93,11.13
order_002858,5,prod_00288,seller_032,482.5,22.57
order_002859,1,prod_00115,seller_027,108.41,47.24
order_002859,2,prod_00494,seller_098,357.16,9.38
order_002859,3,prod_00099,seller_002,461.53,37.8
order_002859,4,prod_00224,seller_066,417.86,11.34
order_002860,1,prod_00426,seller_032,132.84,37.58
order_002860,2,prod_00385,seller_057,431.66,33.81
order_002860,3,prod_00412,seller_091,61.55,47.89
order_002860,4,prod_00490,seller_038,493.2,26.12
order_002861,1,prod_00359,seller_079,300.14,16.65
order_002861,2,prod_00100,seller_018,499.82,17.86
order_002861,3,prod_00082,seller_022,174.42,41.79
order_002861,4,prod_00252,seller_006,289.54,27.04
order_002862,1,prod_00292,seller_070,154.3,14.76
order_002862,2,prod_00167,seller_019,177.95,11.72
order_002862,3,prod_00294,seller_070,165.75,19.57
order_002862,4,prod_00333,seller_070,326.59,20.2
order_002862,5,prod_00224,seller_022,291.12,42.27
order_002863,1,prod_00010,seller_095,322.5,22.07
order_002863,2,prod_00227,seller_080,456.54,18.74
order_002863,3,prod_00176,seller_033,53.85,24.97
order_002863,4,prod_00129,seller_023,385.1,45.41
order_002863,5,prod_00245,seller_087,185.96,40.7
order_002864,1,prod_00228,seller_054,449.08,13.4
order_002864,2,prod_00322,seller_028,435.84,36.34
order_002864,3,prod_00089,seller_064,24.59,39.58
order_002865,1,prod_00285,seller_046,290.53,28.14
order_002865,2,prod_00173,seller_035,218.88,47.7
order_002866,1,prod_00236,seller_084,230.71,27.12
order_002866,2,prod_00162,seller_094,285.25,8.51
order_002867,1,prod_00304,seller_068,408.37,49.87
order_002867,2,prod_00424,seller_042,423.59,32.45
order_002867,3,prod_00493,seller_031,384.12,12.51
order_002868,1,prod_00135,seller_092,81.55,34.94
order_002868,2,prod_00352,seller_077,214.1,38.31
order_002868,3,prod_00087,seller_078,40.31,45.53
order_002868,4,prod_00325,seller_069,92.5,6.45
order_002868,5,prod_00455,seller_096,63.34,23.63
order_002869,1,prod_00238,seller_094,215.38,31.7
order_002869,2,prod_00042,seller_086,127.91,21.81
order_002869,3,prod_00337,seller_006,20.77,23.32
order_002870,1,prod_00194,seller_008,18.46,38.51
order_002870,2,prod_00319,seller_058,266.89,40.68
order_002870,3,prod_00417,seller_079,185.12,9.63
order_002870,4,prod_00398,seller_003,96.54,40.33
order_002870,5,prod_00279,seller_039,118.49,10.25
order_002871,1,prod_00489,seller_083,146.14,27.66
order_002871,2,prod_00323,seller_074,87.94,12.37
order_002872,1,prod_00021,seller_009,415.53,22.59
order_002872,2,prod_00389,seller_042,369.05,8.81
order_002873,1,prod_00266,seller_001,65.21,19.5
order_002873,2,prod_00056,seller_047,307.16,35.32
order_002874,1,prod_00370,seller_032,481.51,43.71
order_002875,1,prod_00048,seller_033,115.68,31.73
order_002875,2,prod_00266,seller_013,389.53,34.01
order_002875,3,prod_00032,seller_007,96.94,12.38
order_002876,1,prod_00489,seller_095,23.29,39.56
order_002877,1,prod_00123,seller_070,45.31,23.82
order_002877,2,prod_00444,seller_049,475.75,47.17
order_002877,3,prod_00004,seller_022,483.79,31.82
order_002877,4,prod_00407,seller_079,371.64,25.03
order_002878,1,prod_00116,seller_098,412.59,27.65
order_002879,1,prod_00025,seller_047,207.14,45.86
order_002880,1,prod_00491,seller_089,77.86,17.82
order_002880,2,prod_00267,seller_048,232.54,34.35
order_002881,1,prod_00185,seller_068,290.25,29.12
order_002882,1,prod_00400,seller_074,193.36,20.99
order_002882,2,prod_00341,seller_040,443.5,26.88
order_002882,3,prod_00050,seller_088,44.8,49.36
order_002883,1,prod_00466,seller_075,12.8,19.48
order_002883,2,prod_00433,seller_015,153.76,44.77
order_002883,3,prod_00368,seller_091,165.49,38.05
order_002883,4,prod_00023,seller_037,366.08,21.44
order_002884,1,prod_00322,seller_013,450.16,34.85
order_002884,2,prod_00317,seller_003,36.14,15.04
order_002884,3,prod_00368,seller_073,62.54,47.54
order_002884,4,prod_00308,seller_059,392.91,33.39
order_002885,1,prod_00001,seller_038,398.14,41.17
order_002885,2,prod_00178,seller_078,78.76,42.88
order_002885,3,prod_00143,seller_084,15.32,48.87
order_002885,4,prod_00342,seller_055,337.42,25.46
order_002886,1,prod_00351,seller_073,16.94,47.82
order_002886,2,prod_00298,seller_038,68.23,22.66
order_002886,3,prod_00133,seller_044,329.69,31.42
order_002887,1,prod_00033,seller_009,197.77,5.8
order_002887,2,prod_00064,seller_082,353.91,5.73
order_002887,3,prod_00446,seller_014,182.1,45.96
order_002887,4,prod_00210,seller_073,91.12,35.52
order_002887,5,prod_00119,seller_076,359.6,34.84
order_002888,1,prod_00337,seller_038,435.37,18.16
order_002888,2,prod_00448,seller_088,477.63,41.58
order_002888,3,prod_00019,seller_021,274.82,15.01
order_002888,4,prod_00162,seller_094,179.82,30.14
order_002888,5,prod_00235,seller_039,177.37,42.48
order_002889,1,prod_00479,seller_011,428.22,11.7
order_002889,2,prod_00378,seller_042,203.55,32.33
order_002889,3,prod_00364,seller_099,53.51,42.22
order_002890,1,prod_00227,seller_097,448.72,34.69
order_002890,2,prod_00178,seller_017,217.68,30.84
order_002891,1,prod_00112,seller_010,340.97,16.72
order_002891,2,prod_00080,seller_035,56.21,28.97
order_002891,3,prod_00302,seller_013,19.69,34.28
order_002891,4,prod_00146,seller_005,188.33,46.97
order_002892,1,prod_00302,seller_070,241.09,35.81
order_002892,2,prod_00274,seller_094,437.57,38.93
order_002892,3,prod_00128,seller_060,353.18,20.07
order_002892,4,prod_00253,seller_027,307.03,41.41
order_002893,1,prod_00267,seller_071,172.85,40.48
order_002894,1,prod_00185,seller_046,407.59,20.81
order_002895,1,prod_00122,seller_033,289.56,27.49
order_002895,2,prod_00444,seller_027,332.58,40.12
order_002895,3,prod_00041,seller_042,378.98,47.98
order_002895,4,prod_00374,seller_054,395.85,37.08
order_002896,1,prod_00186,seller_004,47.16,32.74
order_002896,2,prod_00240,seller_024,156.05,18.87
order_002897,1,prod_00029,seller_045,83.11,6.12
order_002897,2,prod_00332,seller_024,478.39,33.41
order_002897,3,prod_00258,seller_036,224.8,19.49
order_002898,1,prod_00297,seller_082,55.2,23.36
order_002898,2,prod_00325,seller_005,353.1,34.99
order_002898,3,prod_00470,seller_081,92.38,9.47
order_002898,4,prod_00500,seller_078,50.45,34.09
order_002898,5,prod_00363,seller_064,154.47,45.79
order_002899,1,prod_00047,seller_038,65.91,18.94
order_002899,2,prod_00011,seller_099,79.16,22.64
order_002899,3,prod_00499,seller_055,227.26,16.28
order_002900,1,prod_00277,seller_097,83.05,28.17
order_002900,2,prod_00344,seller_099,193.74,24.54
order_002900,3,prod_00356,seller_004,64.91,16.51
order_002900,4,prod_00464,seller_029,323.13,29.75
order_002901,1,prod_00279,seller_042,285.11,22.94
order_002901,2,prod_00159,seller_051,46.58,42.95
order_002902,1,prod_00295,seller_041,206.98,41.44
order_002902,2,prod_00306,seller_078,89.87,17.05
order_002903,1,prod_00139,seller_095,270.66,5.24
order_002904,1,prod_00378,seller_041,15.52,9.0
order_002904,2,prod_00371,seller_073,455.52,22.03
order_002905,1,prod_00420,seller_008,304.6,33.9
order_002906,1,prod_00307,seller_037,237.79,5.66
order_002906,2,prod_00186,seller_041,32.89,31.31
order_002907,1,prod_00226,seller_025,237.28,48.9
order_002907,2,prod_00320,seller_050,256.43,37.39
order_002907,3,prod_00322,seller_094,85.01,25.43
order_002907,4,prod_00470,seller_014,352.99,40.88
order_002907,5,prod_00027,seller_031,296.51,16.86
order_002908,1,prod_00263,seller_044,329.34,43.25
order_002908,2,prod_00247,seller_007,258.21,12.26
order_002908,3,prod_00368,seller_077,301.65,25.23
order_002909,1,prod_00347,seller_018,376.76,12.04
order_002909,2,prod_00322,seller_078,347.75,32.64
order_002909,3,prod_00385,seller_064,491.08,29.06
order_002909,4,prod_00156,seller_075,334.8,5.24
order_002910,1,prod_00469,seller_060,266.85,11.62
order_002910,2,prod_00158,seller_042,53.89,38.57
order_002910,3,prod_00069,seller_063,429.3,13.56
order_002910,4,prod_00420,seller_032,275.29,22.03
order_002910,5,prod_00130,seller_055,147.01,8.01
order_002911,1,prod_00233,seller_082,155.07,26.87
order_002911,2,prod_00322,seller_037,21.42,43.73
order_002911,3,prod_00100,seller_028,481.34,24.47
order_002912,1,prod_00045,seller_058,278.61,9.87
order_002912,2,prod_00016,seller_080,259.44,42.16
order_002912,3,prod_00032,seller_042,124.73,27.48
order_002912,4,prod_00362,seller_003,361.11,19.18
order_002913,1,prod_00145,seller_088,308.78,37.45
order_002913,2,prod_00248,seller_030,358.1,44.15
order_002913,3,prod_00003,seller_089,172.68,44.18
order_002913,4,prod_00264,seller_055,289.91,35.63
