order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
order_002184,cust_00214,delivered,2023-04-24 04:08:35.623124624,2023-04-24 04:08:35.623124624,2023-04-24 17:39:45.837167440,2023-04-25 17:39:45.837167440,2023-05-03 14:37:25.409081816
order_002185,cust_00700,delivered,2023-04-24 09:24:01.008201640,2023-04-24 09:24:01.008201640,2023-04-24 22:54:53.938787760,2023-04-25 22:54:53.938787760,2023-05-03 19:53:08.077615528
order_002186,cust_00798,delivered,2023-04-24 14:39:26.393278656,2023-04-24 14:39:26.393278656,2023-04-25 04:10:02.040408088,2023-04-26 04:10:02.040408088,2023-05-04 01:08:50.746149232
order_002187,cust_00786,shipped,2023-04-24 19:54:51.778355672,2023-04-24 19:54:51.778355672,2023-04-25 09:25:10.142028408,2023-04-26 09:25:10.142028408,2023-05-04 06:24:33.414682936
order_002188,cust_00052,delivered,2023-04-25 01:10:17.163432688,2023-04-25 01:10:17.163432688,2023-04-25 14:40:18.243648736,2023-04-26 14:40:18.243648736,2023-05-04 11:40:16.083216648
order_002189,cust_00066,delivered,2023-04-25 06:25:42.548509704,2023-04-25 06:25:42.548509704,2023-04-25 19:55:26.345269056,2023-04-26 19:55:26.345269056,2023-05-04 16:55:58.751750352
order_002190,cust_00112,delivered,2023-04-25 11:41:07.933586712,2023-04-25 11:41:07.933586712,2023-04-26 01:10:34.446889384,2023-04-27 01:10:34.446889384,2023-05-04 22:11:41.420284056
order_002191,cust_00129,delivered,2023-04-25 16:56:33.318663728,2023-04-25 16:56:33.318663728,2023-04-26 06:25:42.548509704,2023-04-27 06:25:42.548509704,2023-05-05 03:27:24.088817768
order_002192,cust_00485,canceled,2023-04-25 22:11:58.703740744,2023-04-25 22:11:58.703740744,2023-04-26 11:40:50.650130032,2023-04-27 11:40:50.650130032,2023-05-05 08:43:06.757351472
order_002193,cust_00878,delivered,2023-04-26 03:27:24.088817760,2023-04-26 03:27:24.088817760,2023-04-26 16:55:58.751750352,2023-04-27 16:55:58.751750352,2023-05-05 13:58:49.425885176
order_002194,cust_00712,processing,2023-04-26 08:42:49.473894776,2023-04-26 08:42:49.473894776,2023-04-26 22:11:06.853370680,2023-04-27 22:11:06.853370680,2023-05-05 19:14:32.094418888
order_002195,cust_00460,delivered,2023-04-26 13:58:14.858971792,2023-04-26 13:58:14.858971792,2023-04-27 03:26:14.954991000,2023-04-28 03:26:14.954991000,2023-05-06 00:30:14.762952592
order_002196,cust_00974,delivered,2023-04-26 19:13:40.244048808,2023-04-26 19:13:40.244048808,2023-04-27 08:41:23.056611328,2023-04-28 08:41:23.056611328,2023-05-06 05:45:57.431486296
order_002197,cust_00389,delivered,2023-04-27 00:29:05.629125824,2023-04-27 00:29:05.629125824,2023-04-27 13:56:31.158231648,2023-04-28 13:56:31.158231648,2023-05-06 11:01:40.100020008
order_002198,cust_00469,canceled,2023-04-27 05:44:31.014202840,2023-04-27 05:44:31.014202840,2023-04-27 19:11:39.259851976,2023-04-28 19:11:39.259851976,2023-05-06 16:17:22.768553712
order_002199,cust_00374,delivered,2023-04-27 10:59:56.399279856,2023-04-27 10:59:56.399279856,2023-04-28 00:26:47.361472296,2023-04-29 00:26:47.361472296,2023-05-06 21:33:05.437087416
order_002200,cust_00516,delivered,2023-04-27 16:15:21.784356872,2023-04-27 16:15:21.784356872,2023-04-28 05:41:55.463092624,2023-04-29 05:41:55.463092624,2023-05-07 02:48:48.105621128
order_002201,cust_00444,delivered,2023-04-27 21:30:47.169433888,2023-04-27 21:30:47.169433888,2023-04-28 10:57:03.564712944,2023-04-29 10:57:03.564712944,2023-05-07 08:04:30.774154832
order_002202,cust_00027,delivered,2023-04-28 02:46:12.554510904,2023-04-28 02:46:12.554510904,2023-04-28 16:12:11.666333272,2023-04-29 16:12:11.666333272,2023-05-07 13:20:13.442688536
order_002203,cust_00296,delivered,2023-04-28 08:01:37.939587912,2023-04-28 08:01:37.939587912,2023-04-28 21:27:19.767953592,2023-04-29 21:27:19.767953592,2023-05-07 18:35:56.111222248
order_002204,cust_00997,processing,2023-04-28 13:17:03.324664928,2023-04-28 13:17:03.324664928,2023-04-29 02:42:27.869573920,2023-04-30 02:42:27.869573920,2023-05-07 23:51:38.779755952
order_002205,cust_00358,delivered,2023-04-28 18:32:28.709741944,2023-04-28 18:32:28.709741944,2023-04-29 07:57:35.971194240,2023-04-30 07:57:35.971194240,2023-05-08 05:07:21.448289656
order_002206,cust_00063,delivered,2023-04-28 23:47:54.094818960,2023-04-28 23:47:54.094818960,2023-04-29 13:12:44.072814568,2023-04-30 13:12:44.072814568,2023-05-08 10:23:04.116823368
order_002207,cust_00145,delivered,2023-04-29 05:03:19.479895976,2023-04-29 05:03:19.479895976,2023-04-29 18:27:52.174434888,2023-04-30 18:27:52.174434888,2023-05-08 15:38:46.785357072
order_002208,cust_00745,delivered,2023-04-29 10:18:44.864972992,2023-04-29 10:18:44.864972992,2023-04-29 23:43:00.276055216,2023-04-30 23:43:00.276055216,2023-05-08 20:54:29.453890784
order_002209,cust_00363,processing,2023-04-29 15:34:10.250050008,2023-04-29 15:34:10.250050008,2023-04-30 04:58:08.377675536,2023-05-01 04:58:08.377675536,2023-05-09 02:10:12.122424488
order_002210,cust_00576,delivered,2023-04-29 20:49:35.635127024,2023-04-29 20:49:35.635127024,2023-04-30 10:13:16.479295864,2023-05-01 10:13:16.479295864,2023-05-09 07:25:54.790958192
order_002211,cust_00665,shipped,2023-04-30 02:05:01.020204040,2023-04-30 02:05:01.020204040,2023-04-30 15:28:24.580916184,2023-05-01 15:28:24.580916184,2023-05-09 12:41:37.459491904
order_002212,cust_00609,shipped,2023-04-30 07:20:26.405281056,2023-04-30 07:20:26.405281056,2023-04-30 20:43:32.682536512,2023-05-01 20:43:32.682536512,2023-05-09 17:57:20.128025608
order_002213,cust_00496,delivered,2023-04-30 12:35:51.790358072,2023-04-30 12:35:51.790358072,2023-05-01 01:58:40.784156832,2023-05-02 01:58:40.784156832,2023-05-09 23:13:02.796559312
order_002214,cust_00298,delivered,2023-04-30 17:51:17.175435088,2023-04-30 17:51:17.175435088,2023-05-01 07:13:48.885777160,2023-05-02 07:13:48.885777160,2023-05-10 04:28:45.465093024
order_002215,cust_00734,processing,2023-04-30 23:06:42.560512104,2023-04-30 23:06:42.560512104,2023-05-01 12:28:56.987397480,2023-05-02 12:28:56.987397480,2023-05-10 09:44:28.133626728
order_002216,cust_00619,delivered,2023-05-01 04:22:07.945589120,2023-05-01 04:22:07.945589120,2023-05-01 17:44:05.089017808,2023-05-02 17:44:05.089017808,2023-05-10 15:00:10.802160432
order_002217,cust_00158,processing,2023-05-01 09:37:33.330666128,2023-05-01 09:37:33.330666128,2023-05-01 22:59:13.190638128,2023-05-02 22:59:13.190638128,2023-05-10 20:15:53.470694144
order_002218,cust_00957,delivered,2023-05-01 14:52:58.715743144,2023-05-01 14:52:58.715743144,2023-05-02 04:14:21.292258456,2023-05-03 04:14:21.292258456,2023-05-11 01:31:36.139227848
order_002219,cust_00634,delivered,2023-05-01 20:08:24.100820160,2023-05-01 20:08:24.100820160,2023-05-02 09:29:29.393878776,2023-05-03 09:29:29.393878776,2023-05-11 06:47:18.807761552
order_002220,cust_00379,delivered,2023-05-02 01:23:49.485897176,2023-05-02 01:23:49.485897176,2023-05-02 14:44:37.495499104,2023-05-03 14:44:37.495499104,2023-05-11 12:03:01.476295264
order_002221,cust_00530,canceled,2023-05-02 06:39:14.870974192,2023-05-02 06:39:14.870974192,2023-05-02 19:59:45.597119424,2023-05-03 19:59:45.597119424,2023-05-11 17:18:44.144828968
order_002222,cust_00616,delivered,2023-05-02 11:54:40.256051208,2023-05-02 11:54:40.256051208,2023-05-03 01:14:53.698739752,2023-05-04 01:14:53.698739752,2023-05-11 22:34:26.813362672
order_002223,cust_00626,delivered,2023-05-02 17:10:05.641128224,2023-05-02 17:10:05.641128224,2023-05-03 06:30:01.800360072,2023-05-04 06:30:01.800360072,2023-05-12 03:50:09.481896384
order_002224,cust_00021,processing,2023-05-02 22:25:31.026205240,2023-05-02 22:25:31.026205240,2023-05-03 11:45:09.901980400,2023-05-04 11:45:09.901980400,2023-05-12 09:05:52.150430088
order_002225,cust_00750,delivered,2023-05-03 03:40:56.411282256,2023-05-03 03:40:56.411282256,2023-05-03 17:00:18.003600720,2023-05-04 17:00:18.003600720,2023-05-12 14:21:34.818963792
order_002226,cust_00171,delivered,2023-05-03 08:56:21.796359272,2023-05-03 08:56:21.796359272,2023-05-03 22:15:26.105221048,2023-05-04 22:15:26.105221048,2023-05-12 19:37:17.487497504
order_002227,cust_00750,delivered,2023-05-03 14:11:47.181436288,2023-05-03 14:11:47.181436288,2023-05-04 03:30:34.206841368,2023-05-05 03:30:34.206841368,2023-05-13 00:53:00.156031208
order_002228,cust_00182,delivered,2023-05-03 19:27:12.566513304,2023-05-03 19:27:12.566513304,2023-05-04 08:45:42.308461696,2023-05-05 08:45:42.308461696,2023-05-13 06:08:42.824564912
order_002229,cust_00048,delivered,2023-05-04 00:42:37.951590320,2023-05-04 00:42:37.951590320,2023-05-04 14:00:50.410082016,2023-05-05 14:00:50.410082016,2023-05-13 11:24:25.493098624
order_002230,cust_00743,shipped,2023-05-04 05:58:03.336667328,2023-05-04 05:58:03.336667328,2023-05-04 19:15:58.511702344,2023-05-05 19:15:58.511702344,2023-05-13 16:40:08.161632328
order_002231,cust_00958,delivered,2023-05-04 11:13:28.721744344,2023-05-04 11:13:28.721744344,2023-05-05 00:31:06.613322672,2023-05-06 00:31:06.613322672,2023-05-13 21:55:50.830166032
order_002232,cust_00166,processing,2023-05-04 16:28:54.106821360,2023-05-04 16:28:54.106821360,2023-05-05 05:46:14.714942992,2023-05-06 05:46:14.714942992,2023-05-14 03:11:33.498699744
order_002233,cust_00532,shipped,2023-05-04 21:44:19.491898376,2023-05-04 21:44:19.491898376,2023-05-05 11:01:22.816563320,2023-05-06 11:01:22.816563320,2023-05-14 08:27:16.167233448
order_002234,cust_00703,delivered,2023-05-05 02:59:44.876975392,2023-05-05 02:59:44.876975392,2023-05-05 16:16:30.918183640,2023-05-06 16:16:30.918183640,2023-05-14 13:42:58.835767152
order_002235,cust_00921,shipped,2023-05-05 08:15:10.262052408,2023-05-05 08:15:10.262052408,2023-05-05 21:31:39.019803968,2023-05-06 21:31:39.019803968,2023-05-14 18:58:41.504300864
order_002236,cust_00838,shipped,2023-05-05 13:30:35.647129424,2023-05-05 13:30:35.647129424,2023-05-06 02:46:47.121424288,2023-05-07 02:46:47.121424288,2023-05-15 00:14:24.172834568
order_002237,cust_00157,delivered,2023-05-05 18:46:01.032206440,2023-05-05 18:46:01.032206440,2023-05-06 08:01:55.223044616,2023-05-07 08:01:55.223044616,2023-05-15 05:30:06.841368272
order_002238,cust_00055,delivered,2023-05-06 00:01:26.417283456,2023-05-06 00:01:26.417283456,2023-05-06 13:17:03.324664936,2023-05-07 13:17:03.324664936,2023-05-15 10:45:49.509901984
order_002239,cust_00112,delivered,2023-05-06 05:16:51.802360472,2023-05-06 05:16:51.802360472,2023-05-06 18:32:11.426285264,2023-05-07 18:32:11.426285264,2023-05-15 16:01:32.178435688
order_002240,cust_00260,delivered,2023-05-06 10:32:17.187437488,2023-05-06 10:32:17.187437488,2023-05-06 23:47:19.527905584,2023-05-07 23:47:19.527905584,2023-05-15 21:17:14.846969392
order_002241,cust_00555,delivered,2023-05-06 15:47:42.572514504,2023-05-06 15:47:42.572514504,2023-05-07 05:02:27.629525912,2023-05-08 05:02:27.629525912,2023-05-16 02:32:57.515503104
order_002242,cust_00279,delivered,2023-05-06 21:03:07.957591520,2023-05-06 21:03:07.957591520,2023-05-07 10:17:35.731146232,2023-05-08 10:17:35.731146232,2023-05-16 07:48:40.184036808
order_002243,cust_00524,processing,2023-05-07 02:18:33.342668536,2023-05-07 02:18:33.342668536,2023-05-07 15:32:43.832766560,2023-05-08 15:32:43.832766560,2023-05-16 13:04:22.852570512
order_002244,cust_00540,delivered,2023-05-07 07:33:58.727745544,2023-05-07 07:33:58.727745544,2023-05-07 20:47:51.934386880,2023-05-08 20:47:51.934386880,2023-05-16 18:20:05.521104224
order_002245,cust_00023,shipped,2023-05-07 12:49:24.112822560,2023-05-07 12:49:24.112822560,2023-05-08 02:03:00.036007208,2023-05-09 02:03:00.036007208,2023-05-16 23:35:48.189637928
order_002246,cust_00484,delivered,2023-05-07 18:04:49.497899576,2023-05-07 18:04:49.497899576,2023-05-08 07:18:08.137627528,2023-05-09 07:18:08.137627528,2023-05-17 04:51:30.858171640
order_002247,cust_00344,delivered,2023-05-07 23:20:14.882976592,2023-05-07 23:20:14.882976592,2023-05-08 12:33:16.239247856,2023-05-09 12:33:16.239247856,2023-05-17 10:07:13.526705344
order_002248,cust_00469,delivered,2023-05-08 04:35:40.268053608,2023-05-08 04:35:40.268053608,2023-05-08 17:48:24.340868176,2023-05-09 17:48:24.340868176,2023-05-17 15:22:56.195239048
order_002249,cust_00880,shipped,2023-05-08 09:51:05.653130624,2023-05-08 09:51:05.653130624,2023-05-08 23:03:32.442488504,2023-05-09 23:03:32.442488504,2023-05-17 20:38:38.863772760
order_002250,cust_00747,shipped,2023-05-08 15:06:31.038207640,2023-05-08 15:06:31.038207640,2023-05-09 04:18:40.544108824,2023-05-10 04:18:40.544108824,2023-05-18 01:54:21.532306464
order_002251,cust_00205,processing,2023-05-08 20:21:56.423284656,2023-05-08 20:21:56.423284656,2023-05-09 09:33:48.645729152,2023-05-10 09:33:48.645729152,2023-05-18 07:10:04.200840168
order_002252,cust_00599,canceled,2023-05-09 01:37:21.808361672,2023-05-09 01:37:21.808361672,2023-05-09 14:48:56.747349472,2023-05-10 14:48:56.747349472,2023-05-18 12:25:46.869373880
order_002253,cust_00591,processing,2023-05-09 06:52:47.193438688,2023-05-09 06:52:47.193438688,2023-05-09 20:04:04.848969800,2023-05-10 20:04:04.848969800,2023-05-18 17:41:29.537907584
order_002254,cust_00702,processing,2023-05-09 12:08:12.578515704,2023-05-09 12:08:12.578515704,2023-05-10 01:19:12.950590120,2023-05-11 01:19:12.950590120,2023-05-18 22:57:12.206441288
order_002255,cust_00228,shipped,2023-05-09 17:23:37.963592720,2023-05-09 17:23:37.963592720,2023-05-10 06:34:21.052210448,2023-05-11 06:34:21.052210448,2023-05-19 04:12:54.874975000
order_002256,cust_00400,delivered,2023-05-09 22:39:03.348669736,2023-05-09 22:39:03.348669736,2023-05-10 11:49:29.153830768,2023-05-11 11:49:29.153830768,2023-05-19 09:28:37.543508704
order_002257,cust_00038,delivered,2023-05-10 03:54:28.733746744,2023-05-10 03:54:28.733746744,2023-05-10 17:04:37.255451096,2023-05-11 17:04:37.255451096,2023-05-19 14:44:20.212042408
order_002258,cust_00188,delivered,2023-05-10 09:09:54.118823760,2023-05-10 09:09:54.118823760,2023-05-10 22:19:45.357071416,2023-05-11 22:19:45.357071416,2023-05-19 20:00:02.880576120
order_002259,cust_00628,delivered,2023-05-10 14:25:19.503900776,2023-05-10 14:25:19.503900776,2023-05-11 03:34:53.458691744,2023-05-12 03:34:53.458691744,2023-05-20 01:15:45.549109824
order_002260,cust_00265,shipped,2023-05-10 19:40:44.888977792,2023-05-10 19:40:44.888977792,2023-05-11 08:50:01.560312064,2023-05-12 08:50:01.560312064,2023-05-20 06:31:28.217643528
order_002261,cust_00877,delivered,2023-05-11 00:56:10.274054808,2023-05-11 00:56:10.274054808,2023-05-11 14:05:09.661932392,2023-05-12 14:05:09.661932392,2023-05-20 11:47:10.886177240
order_002262,cust_00704,delivered,2023-05-11 06:11:35.659131824,2023-05-11 06:11:35.659131824,2023-05-11 19:20:17.763552712,2023-05-12 19:20:17.763552712,2023-05-20 17:02:53.554710944
order_002263,cust_00195,delivered,2023-05-11 11:27:01.044208840,2023-05-11 11:27:01.044208840,2023-05-12 00:35:25.865173040,2023-05-13 00:35:25.865173040,2023-05-20 22:18:36.223244648
order_002264,cust_00347,delivered,2023-05-11 16:42:26.429285856,2023-05-11 16:42:26.429285856,2023-05-12 05:50:33.966793360,2023-05-13 05:50:33.966793360,2023-05-21 03:34:18.891778360
order_002265,cust_00305,shipped,2023-05-11 21:57:51.814362872,2023-05-11 21:57:51.814362872,2023-05-12 11:05:42.068413688,2023-05-13 11:05:42.068413688,2023-05-21 08:50:01.560312064
order_002266,cust_00230,delivered,2023-05-12 03:13:17.199439888,2023-05-12 03:13:17.199439888,2023-05-12 16:20:50.170034008,2023-05-13 16:20:50.170034008,2023-05-21 14:05:44.228845768
order_002267,cust_00085,delivered,2023-05-12 08:28:42.584516904,2023-05-12 08:28:42.584516904,2023-05-12 21:35:58.271654336,2023-05-13 21:35:58.271654336,2023-05-21 19:21:26.897379480
order_002268,cust_00164,delivered,2023-05-12 13:44:07.969593920,2023-05-12 13:44:07.969593920,2023-05-13 02:51:06.373274656,2023-05-14 02:51:06.373274656,2023-05-22 00:37:09.565913184
order_002269,cust_00772,processing,2023-05-12 18:59:33.354670936,2023-05-12 18:59:33.354670936,2023-05-13 08:06:14.474894984,2023-05-14 08:06:14.474894984,2023-05-22 05:52:52.234446888
order_002270,cust_00455,shipped,2023-05-13 00:14:58.739747944,2023-05-13 00:14:58.739747944,2023-05-13 13:21:22.576515304,2023-05-14 13:21:22.576515304,2023-05-22 11:08:34.902980600
order_002271,cust_00853,delivered,2023-05-13 05:30:24.124824960,2023-05-13 05:30:24.124824960,2023-05-13 18:36:30.678135632,2023-05-14 18:36:30.678135632,2023-05-22 16:24:17.571514304
order_002272,cust_00773,processing,2023-05-13 10:45:49.509901976,2023-05-13 10:45:49.509901976,2023-05-13 23:51:38.779755952,2023-05-14 23:51:38.779755952,2023-05-22 21:40:00.240048008
order_002273,cust_00428,processing,2023-05-13 16:01:14.894978992,2023-05-13 16:01:14.894978992,2023-05-14 05:06:46.881376280,2023-05-15 05:06:46.881376280,2023-05-23 02:55:42.908581720
order_002274,cust_00054,delivered,2023-05-13 21:16:40.280056008,2023-05-13 21:16:40.280056008,2023-05-14 10:21:54.982996600,2023-05-15 10:21:54.982996600,2023-05-23 08:11:25.577115424
order_002275,cust_00767,delivered,2023-05-14 02:32:05.665133024,2023-05-14 02:32:05.665133024,2023-05-14 15:37:03.084616928,2023-05-15 15:37:03.084616928,2023-05-23 13:27:08.245649128
order_002276,cust_00478,delivered,2023-05-14 07:47:31.050210040,2023-05-14 07:47:31.050210040,2023-05-14 20:52:11.186237248,2023-05-15 20:52:11.186237248,2023-05-23 18:42:50.914182840
order_002277,cust_00101,delivered,2023-05-14 13:02:56.435287056,2023-05-14 13:02:56.435287056,2023-05-15 02:07:19.287857576,2023-05-16 02:07:19.287857576,2023-05-23 23:58:33.582716544
order_002278,cust_00302,delivered,2023-05-14 18:18:21.820364072,2023-05-14 18:18:21.820364072,2023-05-15 07:22:27.389477896,2023-05-16 07:22:27.389477896,2023-05-24 05:14:16.251250248
order_002279,cust_00375,delivered,2023-05-14 23:33:47.205441088,2023-05-14 23:33:47.205441088,2023-05-15 12:37:35.491098224,2023-05-16 12:37:35.491098224,2023-05-24 10:29:58.919783960
order_002280,cust_00254,delivered,2023-05-15 04:49:12.590518104,2023-05-15 04:49:12.590518104,2023-05-15 17:52:43.592718544,2023-05-16 17:52:43.592718544,2023-05-24 15:45:41.588317664
order_002281,cust_00255,delivered,2023-05-15 10:04:37.975595120,2023-05-15 10:04:37.975595120,2023-05-15 23:07:51.694338872,2023-05-16 23:07:51.694338872,2023-05-24 21:01:24.256851376
order_002282,cust_00228,shipped,2023-05-15 15:20:03.360672136,2023-05-15 15:20:03.360672136,2023-05-16 04:22:59.795959192,2023-05-17 04:22:59.795959192,2023-05-25 02:17:06.925385080
order_002283,cust_00983,delivered,2023-05-15 20:35:28.745749152,2023-05-15 20:35:28.745749152,2023-05-16 09:38:07.897579520,2023-05-17 09:38:07.897579520,2023-05-25 07:32:49.593918784
order_002284,cust_00399,delivered,2023-05-16 01:50:54.130826160,2023-05-16 01:50:54.130826160,2023-05-16 14:53:15.999199840,2023-05-17 14:53:15.999199840,2023-05-25 12:48:32.262452496
order_002285,cust_00831,canceled,2023-05-16 07:06:19.515903176,2023-05-16 07:06:19.515903176,2023-05-16 20:08:24.100820168,2023-05-17 20:08:24.100820168,2023-05-25 18:04:14.930986200
order_002286,cust_00637,shipped,2023-05-16 12:21:44.900980192,2023-05-16 12:21:44.900980192,2023-05-17 01:23:32.202440488,2023-05-18 01:23:32.202440488,2023-05-25 23:19:57.599519904
order_002287,cust_00308,delivered,2023-05-16 17:37:10.286057208,2023-05-16 17:37:10.286057208,2023-05-17 06:38:40.304060816,2023-05-18 06:38:40.304060816,2023-05-26 04:35:40.268053616
order_002288,cust_00067,delivered,2023-05-16 22:52:35.671134224,2023-05-16 22:52:35.671134224,2023-05-17 11:53:48.405681136,2023-05-18 11:53:48.405681136,2023-05-26 09:51:22.936587320
order_002289,cust_00955,delivered,2023-05-17 04:08:01.056211240,2023-05-17 04:08:01.056211240,2023-05-17 17:08:56.507301464,2023-05-18 17:08:56.507301464,2023-05-26 15:07:05.605121024
order_002290,cust_00043,delivered,2023-05-17 09:23:26.441288256,2023-05-17 09:23:26.441288256,2023-05-17 22:24:04.608921792,2023-05-18 22:24:04.608921792,2023-05-26 20:22:48.273654736
order_002291,cust_00512,delivered,2023-05-17 14:38:51.826365272,2023-05-17 14:38:51.826365272,2023-05-18 03:39:12.710542112,2023-05-19 03:39:12.710542112,2023-05-27 01:38:30.942188440
order_002292,cust_00690,shipped,2023-05-17 19:54:17.211442288,2023-05-17 19:54:17.211442288,2023-05-18 08:54:20.812162440,2023-05-19 08:54:20.812162440,2023-05-27 06:54:13.610722144
order_002293,cust_00093,delivered,2023-05-18 01:09:42.596519304,2023-05-18 01:09:42.596519304,2023-05-18 14:09:28.913782760,2023-05-19 14:09:28.913782760,2023-05-27 12:09:56.279255856
order_002294,cust_00943,shipped,2023-05-18 06:25:07.981596320,2023-05-18 06:25:07.981596320,2023-05-18 19:24:37.015403088,2023-05-19 19:24:37.015403088,2023-05-27 17:25:38.947789560
order_002295,cust_00764,delivered,2023-05-18 11:40:33.366673336,2023-05-18 11:40:33.366673336,2023-05-19 00:39:45.117023408,2023-05-20 00:39:45.117023408,2023-05-27 22:41:21.616323264
order_002296,cust_00383,delivered,2023-05-18 16:55:58.751750352,2023-05-18 16:55:58.751750352,2023-05-19 05:54:53.218643736,2023-05-20 05:54:53.218643736,2023-05-28 03:57:04.284856976
order_002297,cust_00219,delivered,2023-05-18 22:11:24.136827360,2023-05-18 22:11:24.136827360,2023-05-19 11:10:01.320264056,2023-05-20 11:10:01.320264056,2023-05-28 09:12:46.953390680
order_002298,cust_00843,processing,2023-05-19 03:26:49.521904376,2023-05-19 03:26:49.521904376,2023-05-19 16:25:09.421884384,2023-05-20 16:25:09.421884384,2023-05-28 14:28:29.621924384
order_002299,cust_00927,delivered,2023-05-19 08:42:14.906981392,2023-05-19 08:42:14.906981392,2023-05-19 21:40:17.523504704,2023-05-20 21:40:17.523504704,2023-05-28 19:44:12.290458096
order_002300,cust_00470,processing,2023-05-19 13:57:40.292058408,2023-05-19 13:57:40.292058408,2023-05-20 02:55:25.625125032,2023-05-21 02:55:25.625125032,2023-05-29 00:59:54.958991800
order_002301,cust_00196,delivered,2023-05-19 19:13:05.677135424,2023-05-19 19:13:05.677135424,2023-05-20 08:10:33.726745352,2023-05-21 08:10:33.726745352,2023-05-29 06:15:37.627525504
order_002302,cust_00351,canceled,2023-05-20 00:28:31.062212440,2023-05-20 00:28:31.062212440,2023-05-20 13:25:41.828365680,2023-05-21 13:25:41.828365680,2023-05-29 11:31:20.296059216
order_002303,cust_00905,delivered,2023-05-20 05:43:56.447289456,2023-05-20 05:43:56.447289456,2023-05-20 18:40:49.929986000,2023-05-21 18:40:49.929986000,2023-05-29 16:47:02.964592920
order_002304,cust_00872,delivered,2023-05-20 10:59:21.832366472,2023-05-20 10:59:21.832366472,2023-05-20 23:55:58.031606328,2023-05-21 23:55:58.031606328,2023-05-29 22:02:45.633126624
order_002305,cust_00382,delivered,2023-05-20 16:14:47.217443488,2023-05-20 16:14:47.217443488,2023-05-21 05:11:06.133226648,2023-05-22 05:11:06.133226648,2023-05-30 03:18:28.301660336
order_002306,cust_00641,delivered,2023-05-20 21:30:12.602520504,2023-05-20 21:30:12.602520504,2023-05-21 10:26:14.234846976,2023-05-22 10:26:14.234846976,2023-05-30 08:34:10.970194040
order_002307,cust_00035,delivered,2023-05-21 02:45:37.987597520,2023-05-21 02:45:37.987597520,2023-05-21 15:41:22.336467296,2023-05-22 15:41:22.336467296,2023-05-30 13:49:53.638727744
order_002308,cust_00891,delivered,2023-05-21 08:01:03.372674536,2023-05-21 08:01:03.372674536,2023-05-21 20:56:30.438087624,2023-05-22 20:56:30.438087624,2023-05-30 19:05:36.307261456
order_002309,cust_00420,delivered,2023-05-21 13:16:28.757751552,2023-05-21 13:16:28.757751552,2023-05-22 02:11:38.539707944,2023-05-23 02:11:38.539707944,2023-05-31 00:21:18.975795160
order_002310,cust_00906,shipped,2023-05-21 18:31:54.142828568,2023-05-21 18:31:54.142828568,2023-05-22 07:26:46.641328272,2023-05-23 07:26:46.641328272,2023-05-31 05:37:01.644328864
order_002311,cust_00116,delivered,2023-05-21 23:47:19.527905576,2023-05-21 23:47:19.527905576,2023-05-22 12:41:54.742948592,2023-05-23 12:41:54.742948592,2023-05-31 10:52:44.312862576
order_002312,cust_00891,delivered,2023-05-22 05:02:44.912982592,2023-05-22 05:02:44.912982592,2023-05-22 17:57:02.844568920,2023-05-23 17:57:02.844568920,2023-05-31 16:08:26.981396280
order_002313,cust_00666,processing,2023-05-22 10:18:10.298059608,2023-05-22 10:18:10.298059608,2023-05-22 23:12:10.946189240,2023-05-23 23:12:10.946189240,2023-05-31 21:24:09.649929984
order_002314,cust_00562,delivered,2023-05-22 15:33:35.683136624,2023-05-22 15:33:35.683136624,2023-05-23 04:27:19.047809568,2023-05-24 04:27:19.047809568,2023-06-01 02:39:52.318463696
order_002315,cust_00257,delivered,2023-05-22 20:49:01.068213640,2023-05-22 20:49:01.068213640,2023-05-23 09:42:27.149429888,2023-05-24 09:42:27.149429888,2023-06-01 07:55:34.986997400
order_002316,cust_00764,delivered,2023-05-23 02:04:26.453290656,2023-05-23 02:04:26.453290656,2023-05-23 14:57:35.251050216,2023-05-24 14:57:35.251050216,2023-06-01 13:11:17.655531112
order_002317,cust_00817,delivered,2023-05-23 07:19:51.838367672,2023-05-23 07:19:51.838367672,2023-05-23 20:12:43.352670536,2023-05-24 20:12:43.352670536,2023-06-01 18:27:00.324064816
order_002318,cust_00607,processing,2023-05-23 12:35:17.223444688,2023-05-23 12:35:17.223444688,2023-05-24 01:27:51.454290864,2023-05-25 01:27:51.454290864,2023-06-01 23:42:42.992598520
order_002319,cust_00189,delivered,2023-05-23 17:50:42.608521704,2023-05-23 17:50:42.608521704,2023-05-24 06:42:59.555911184,2023-05-25 06:42:59.555911184,2023-06-02 04:58:25.661132232
order_002320,cust_00605,delivered,2023-05-23 23:06:07.993598720,2023-05-23 23:06:07.993598720,2023-05-24 11:58:07.657531512,2023-05-25 11:58:07.657531512,2023-06-02 10:14:08.329665936
order_002321,cust_00720,shipped,2023-05-24 04:21:33.378675736,2023-05-24 04:21:33.378675736,2023-05-24 17:13:15.759151832,2023-05-25 17:13:15.759151832,2023-06-02 15:29:50.998199640
order_002322,cust_00751,delivered,2023-05-24 09:36:58.763752752,2023-05-24 09:36:58.763752752,2023-05-24 22:28:23.860772160,2023-05-25 22:28:23.860772160,2023-06-02 20:45:33.666733352
